Promise_ID,Call_ID,Account_ID,Promise_Date,Promise_Due_Date,Promised_Amount,Promise_Status
4494,102584,5204,2025-04-28,2025-05-21,3229.29,Kept
4495,102608,5205,2024-11-23,2024-12-23,229.17,Broken
4496,102640,5206,2026-01-09,2026-02-04,1739.53,Active
4497,102658,5207,2024-10-02,2024-10-05,275.05,Kept
4498,102682,5208,2026-01-01,2026-01-21,327.23,Kept
4499,102693,5209,2025-09-12,2025-09-13,1746.06,Kept
4500,102717,5210,2025-12-02,2025-12-03,7961.59,Broken
4501,102720,5211,2026-01-18,2026-02-12,2300.46,Active
4502,102729,5212,2025-09-15,2025-10-13,2878.28,Kept
4503,102869,5217,2026-01-31,2026-02-26,2454.14,Active
4504,102876,5218,2025-06-28,2025-07-06,2394.36,Broken
4505,102893,5219,2025-02-15,2025-03-16,152.71,Kept
4506,102943,5221,2025-04-30,2025-05-15,44.57,Kept
4507,102963,5223,2026-01-31,2026-02-02,7130.93,Active
4508,102980,5224,2026-01-18,2026-01-23,335.27,Kept
4509,102985,5225,2025-05-13,2025-05-15,1832.57,Broken
4510,103012,5226,2025-09-16,2025-10-14,470.93,Kept
4511,103023,5227,2025-01-11,2025-01-28,567.45,Broken
4512,103047,5228,2026-01-17,2026-02-14,13817.03,Active
4513,103058,5229,2025-04-23,2025-05-05,377.74,Broken
4514,103128,5231,2024-12-26,2024-12-27,412.62,Broken
4515,103183,5233,2026-02-12,2026-02-21,2502.5,Active
4516,103190,5234,2024-07-15,2024-08-01,478.48,Kept
4517,103225,5235,2026-02-03,2026-02-16,3330.8,Active
4518,103230,5236,2025-05-05,2025-05-25,182.56,Kept
4519,103259,5237,2025-09-10,2025-09-12,1802.49,Broken
4520,103288,5238,2025-08-18,2025-09-12,241.89,Kept
4521,103294,5239,2026-01-17,2026-02-11,3097.33,Active
4522,103302,5240,2026-01-27,2026-02-20,446.56,Active
4523,103326,5241,2025-03-14,2025-03-17,325.45,Broken
4524,103334,5243,2025-07-29,2025-08-09,2316.87,Broken
4525,103364,5244,2025-04-05,2025-04-14,818.43,Kept
4526,103372,5245,2025-09-28,2025-10-18,1533.16,Kept
4527,103391,5246,2025-09-27,2025-09-29,6185.91,Kept
4528,103405,5247,2025-07-15,2025-07-20,1045.24,Kept
4529,103437,5248,2025-03-01,2025-03-15,188.5,Broken
4530,103462,5249,2025-05-02,2025-05-21,1342.74,Kept
4531,103509,5251,2025-09-22,2025-09-25,7947.39,Kept
4532,103524,5252,2025-10-07,2025-10-31,114.87,Kept
4533,103544,5253,2026-02-10,2026-02-16,1547.68,Active
4534,103548,5254,2026-01-23,2026-01-26,3247.87,Broken
4535,103556,5255,2026-01-27,2026-02-07,1153.93,Active
4536,103568,5256,2025-02-12,2025-02-24,186.44,Kept
4537,103592,5257,2025-07-13,2025-07-31,5018.55,Broken
4538,103627,5258,2025-01-27,2025-02-17,462.17,Broken
4539,103641,5259,2025-01-20,2025-02-16,1957.39,Kept
4540,103664,5260,2025-04-08,2025-04-28,121.44,Broken
4541,103694,5262,2026-01-24,2026-02-07,1930.34,Active
4542,103703,5263,2025-05-04,2025-05-15,861.25,Broken
4543,103724,5264,2026-01-17,2026-01-30,13098.99,Kept
4544,103744,5265,2025-03-18,2025-04-13,110.82,Kept
4545,103796,5267,2025-10-18,2025-10-26,351.57,Broken
4546,103805,5268,2026-01-30,2026-02-14,5279.54,Active
4547,103824,5269,2025-12-15,2026-01-07,669.86,Broken
4548,103836,5270,2025-03-15,2025-03-29,113.17,Kept
4549,103889,5273,2025-09-28,2025-10-18,8134.33,Kept
4550,103903,5274,2026-02-02,2026-02-13,2721.04,Active
4551,103909,5275,2026-01-20,2026-02-02,2812.15,Active
4552,103924,5276,2024-09-03,2024-09-19,210.55,Broken
4553,103958,5277,2025-08-21,2025-08-31,317.08,Broken
4554,103976,5278,2025-04-13,2025-04-29,1336.56,Kept
4555,103990,5279,2026-01-21,2026-02-04,7941.24,Active
4556,104004,5280,2024-08-30,2024-09-19,18.97,Broken
4557,104032,5281,2025-12-08,2025-12-27,1749.2,Kept
4558,104053,5282,2025-12-20,2025-12-23,16013.93,Broken
4559,104069,5283,2025-09-06,2025-09-11,2719.07,Kept
4560,104084,5284,2025-10-24,2025-11-19,805.27,Broken
4561,104099,5285,2025-10-03,2025-10-04,2274.3,Kept
4562,104110,5286,2025-01-16,2025-02-12,111.46,Broken
4563,104133,5287,2025-12-29,2026-01-10,19414.48,Kept
4564,104140,5288,2026-02-01,2026-02-07,1627.83,Active
4565,104156,5289,2025-12-29,2025-12-31,2123.04,Kept
4566,104174,5290,2025-02-11,2025-02-12,3418.28,Kept
4567,104219,5292,2026-01-05,2026-01-18,892.37,Kept
4568,104262,5294,2024-07-14,2024-07-24,824.14,Broken
4569,104298,5295,2025-06-18,2025-06-28,212.35,Broken
4570,104324,5296,2026-01-22,2026-01-28,1539.9,Kept
4571,104331,5297,2025-12-24,2025-12-28,310.82,Kept
4572,104345,5298,2026-02-07,2026-02-20,1383.65,Active
4573,104353,5299,2025-12-23,2026-01-15,1829.21,Broken
4574,104365,5300,2025-09-01,2025-09-11,1367.83,Broken
4575,104384,5301,2025-04-30,2025-05-13,1785.46,Broken
4576,104410,5302,2025-09-12,2025-10-10,1322.01,Kept
4577,104427,5303,2025-04-06,2025-04-14,594.26,Kept
4578,104457,5304,2025-05-10,2025-05-12,312.78,Kept
4579,104469,5305,2025-11-07,2025-11-22,6681.26,Broken
4580,104481,5306,2025-05-26,2025-06-05,653.57,Kept
4581,104529,5308,2026-01-28,2026-02-20,1026.57,Active
4582,104540,5309,2025-07-26,2025-08-09,919.97,Broken
4583,104559,5311,2025-07-15,2025-08-06,1749.32,Broken
4584,104575,5312,2024-09-10,2024-09-17,431.96,Broken
4585,104611,5313,2026-01-30,2026-02-12,13986.44,Active
4586,104625,5314,2025-06-12,2025-06-15,2372.68,Broken
4587,104642,5315,2025-01-30,2025-02-12,741.05,Broken
4588,104684,5316,2024-10-08,2024-10-21,184.48,Broken
4589,104700,5317,2025-09-09,2025-10-06,1938.92,Broken
4590,104716,5318,2025-08-07,2025-08-21,582.13,Broken
4591,104729,5319,2026-01-14,2026-02-11,18483.14,Active
4592,104772,5321,2026-02-01,2026-02-02,211.95,Active
4593,104805,5322,2025-01-14,2025-01-23,1692.91,Broken
4594,104820,5323,2026-02-22,2026-02-27,1617.85,Active
4595,104823,5324,2024-10-25,2024-10-30,547.39,Broken
4596,104857,5325,2026-02-05,2026-03-07,8147.13,Active
4597,104866,5326,2025-10-22,2025-10-28,1652.91,Kept
4598,104879,5327,2025-06-22,2025-07-15,589.65,Kept
4599,104935,5328,2025-04-22,2025-04-26,2999.62,Broken
4600,104936,5329,2025-07-19,2025-07-26,1413.3,Broken
4601,104965,5330,2025-09-20,2025-10-18,483.68,Kept
4602,104967,5331,2025-03-02,2025-03-31,374.0,Broken
4603,105003,5332,2025-06-13,2025-06-20,1447.91,Broken
4604,105018,5333,2025-04-26,2025-05-11,1537.49,Kept
4605,105041,5334,2025-07-21,2025-08-15,644.62,Kept
4606,105055,5335,2025-11-05,2025-11-24,1305.57,Kept
4607,105079,5336,2025-03-23,2025-04-21,56.91,Broken
4608,105091,5337,2026-01-24,2026-02-12,2675.45,Active
4609,105110,5339,2025-05-10,2025-05-21,332.17,Kept
4610,105127,5340,2025-08-17,2025-09-15,421.48,Kept
4611,105177,5342,2025-05-01,2025-05-30,165.37,Kept
4612,105231,5345,2026-01-26,2026-02-03,8764.66,Active
4613,105239,5346,2025-06-19,2025-07-16,1048.12,Kept
4614,105270,5347,2025-05-06,2025-05-09,487.48,Broken
4615,105291,5348,2025-07-20,2025-08-07,15.8,Broken
4616,105336,5350,2025-07-20,2025-08-13,887.83,Kept
4617,105350,5351,2026-01-17,2026-02-06,13732.38,Active
4618,105362,5352,2024-10-20,2024-11-05,949.8,Broken
4619,105393,5353,2025-05-24,2025-06-03,1267.88,Broken
4620,105425,5354,2025-10-30,2025-11-12,494.3,Kept
4621,105441,5355,2025-01-31,2025-02-07,838.24,Kept
4622,105467,5356,2026-01-22,2026-01-30,351.5,Kept
4623,105475,5357,2025-06-05,2025-06-29,5496.35,Kept
4624,105500,5358,2025-11-18,2025-11-27,4151.48,Kept
4625,105529,5359,2025-06-04,2025-06-10,2063.75,Kept
4626,105540,5360,2026-02-07,2026-02-25,854.9,Active
4627,105581,5362,2025-11-07,2025-11-28,9913.04,Broken
4628,105593,5363,2026-01-29,2026-02-26,4309.11,Active
4629,105601,5364,2026-01-17,2026-02-16,8357.47,Active
4630,105609,5365,2026-01-31,2026-02-08,1719.82,Active
4631,105633,5367,2024-12-19,2025-01-13,186.99,Broken
4632,105658,5368,2025-12-22,2025-12-26,2010.98,Kept
4633,105684,5370,2025-04-28,2025-05-25,652.36,Kept
4634,105688,5371,2026-01-10,2026-02-01,2309.56,Active
4635,105699,5372,2025-09-25,2025-10-21,4219.63,Broken
4636,105720,5374,2026-01-23,2026-02-04,1459.71,Active
4637,105734,5375,2025-05-29,2025-06-24,1480.84,Broken
4638,105752,5377,2024-12-04,2025-01-03,1882.36,Broken
4639,105798,5378,2025-09-06,2025-09-09,1061.94,Kept
4640,105800,5379,2025-01-07,2025-01-24,656.69,Kept
4641,105843,5380,2025-07-13,2025-08-12,2045.95,Kept
4642,105851,5381,2026-02-15,2026-02-28,9205.8,Active
4643,105857,5382,2025-12-23,2026-01-06,7733.17,Kept
4644,105881,5383,2025-03-13,2025-04-08,499.38,Broken
4645,105901,5384,2025-10-29,2025-11-14,999.71,Kept
4646,105907,5385,2025-11-21,2025-12-15,3194.23,Broken
4647,105922,5386,2024-11-24,2024-12-24,1027.85,Broken
4648,105956,5387,2026-01-14,2026-01-25,3023.84,Kept
4649,106002,5389,2025-01-23,2025-01-25,695.65,Broken
4650,106035,5390,2025-06-27,2025-06-28,3031.72,Broken
4651,106049,5391,2026-02-16,2026-03-02,1124.61,Active
4652,106091,5393,2025-09-13,2025-09-14,158.73,Kept
4653,106115,5394,2024-09-29,2024-10-26,270.99,Broken
4654,106138,5396,2024-12-21,2025-01-09,916.39,Broken
4655,106171,5397,2026-02-02,2026-02-26,2680.66,Active
4656,106213,5399,2025-11-16,2025-11-20,1194.67,Broken
4657,106234,5400,2025-08-03,2025-08-14,1762.32,Kept
4658,106259,5401,2024-09-22,2024-10-06,936.47,Kept
4659,106277,5402,2026-01-20,2026-01-30,969.37,Broken
4660,106283,5403,2025-06-27,2025-07-20,623.2,Kept
4661,106305,5404,2025-10-04,2025-10-09,4275.78,Broken
4662,106320,5405,2024-10-22,2024-10-25,172.87,Broken
4663,106353,5406,2024-11-30,2024-12-24,897.36,Broken
4664,106382,5407,2025-12-18,2025-12-29,1028.91,Kept
4665,106400,5411,2025-12-14,2025-12-19,1339.58,Broken
4666,106412,5412,2025-12-20,2026-01-01,1704.74,Broken
4667,106424,5413,2025-10-22,2025-11-16,5940.1,Broken
4668,106437,5414,2025-07-25,2025-07-31,1721.95,Kept
4669,106453,5415,2026-01-06,2026-01-08,2422.97,Broken
4670,106457,5416,2025-10-31,2025-11-18,1102.45,Kept
4671,106474,5418,2025-08-10,2025-09-02,1192.78,Kept
4672,106517,5420,2025-08-20,2025-08-30,3338.44,Kept
4673,106552,5421,2025-03-03,2025-03-16,950.44,Broken
4674,106561,5422,2026-01-13,2026-01-27,1100.77,Kept
4675,106572,5423,2025-06-13,2025-07-07,324.91,Broken
4676,106594,5424,2025-12-23,2026-01-11,7277.79,Broken
4677,106640,5426,2025-11-11,2025-11-13,6095.93,Kept
4678,106663,5427,2025-01-24,2025-02-02,1265.48,Broken
4679,106708,5428,2024-10-05,2024-10-13,4599.5,Broken
4680,106732,5429,2025-06-06,2025-06-25,1474.51,Broken
4681,106781,5431,2025-10-09,2025-10-25,2174.7,Broken
4682,106794,5432,2025-09-13,2025-09-19,774.3,Kept
4683,106809,5433,2026-01-15,2026-01-23,2166.42,Kept
4684,106826,5434,2025-08-22,2025-08-31,4380.86,Broken
4685,106851,5436,2025-03-12,2025-03-28,648.95,Kept
4686,106861,5437,2025-01-14,2025-02-05,2405.76,Kept
4687,106888,5438,2025-05-22,2025-05-27,105.83,Broken
4688,106912,5439,2024-11-03,2024-11-13,2908.14,Broken
4689,106944,5440,2025-09-23,2025-10-16,1353.26,Kept
4690,106958,5441,2026-02-18,2026-02-22,4265.45,Active
4691,106969,5442,2025-08-26,2025-09-02,908.97,Kept
4692,106978,5443,2025-07-23,2025-08-19,3268.99,Kept
4693,107035,5445,2025-07-10,2025-07-15,1560.83,Kept
4694,107070,5446,2024-10-11,2024-10-13,72.85,Kept
4695,107084,5448,2025-02-05,2025-02-12,874.31,Kept
4696,107107,5449,2026-01-31,2026-02-07,6366.05,Active
4697,107117,5450,2025-10-25,2025-11-21,414.43,Kept
4698,107133,5451,2025-04-12,2025-04-27,5192.33,Broken
4699,107156,5452,2026-01-29,2026-02-26,2767.53,Active
4700,107167,5453,2025-04-14,2025-04-28,215.17,Kept
4701,107259,5456,2025-04-17,2025-05-09,436.61,Kept
4702,107280,5457,2026-01-29,2026-02-10,550.35,Active
4703,107290,5458,2026-01-29,2026-02-20,2117.85,Active
4704,107293,5459,2025-05-28,2025-06-13,2574.82,Kept
4705,107346,5460,2025-02-08,2025-02-09,352.06,Broken
4706,107359,5462,2025-09-02,2025-09-29,1876.83,Kept
4707,107377,5463,2025-03-14,2025-03-24,1223.75,Kept
4708,107390,5465,2025-12-14,2025-12-24,1708.18,Kept
4709,107419,5466,2025-03-25,2025-03-26,963.37,Kept
4710,107430,5467,2026-01-14,2026-01-29,3730.65,Kept
4711,107469,5468,2025-03-20,2025-04-04,2860.94,Broken
4712,107474,5469,2025-09-18,2025-10-01,712.73,Kept
4713,107485,5470,2024-10-25,2024-11-09,55.39,Kept
4714,107522,5471,2025-01-05,2025-01-21,712.64,Broken
4715,107556,5472,2024-10-10,2024-10-31,284.56,Broken
4716,107593,5473,2025-03-08,2025-03-25,273.66,Broken
4717,107604,5474,2026-01-30,2026-02-16,5329.94,Active
4718,107611,5475,2026-01-22,2026-02-15,19479.1,Active
4719,107673,5477,2025-05-16,2025-05-19,667.55,Kept
4720,107677,5478,2026-01-17,2026-01-27,4462.87,Kept
4721,107697,5479,2025-05-16,2025-06-07,841.93,Kept
4722,107713,5480,2025-10-28,2025-11-27,1530.99,Kept
4723,107722,5481,2025-07-21,2025-08-07,839.2,Broken
4724,107739,5482,2025-07-04,2025-07-15,4529.19,Kept
4725,107756,5483,2025-04-06,2025-04-17,1405.63,Kept
4726,107784,5484,2025-12-12,2025-12-22,1166.6,Kept
4727,107795,5485,2024-09-21,2024-09-30,334.27,Broken
4728,107843,5486,2024-11-14,2024-12-04,329.43,Broken
4729,107859,5487,2025-08-07,2025-08-27,1616.98,Kept
4730,107882,5488,2024-11-10,2024-11-12,367.23,Broken
4731,107937,5489,2024-10-13,2024-10-31,771.4,Broken
4732,107949,5490,2025-07-18,2025-07-19,61.78,Broken
4733,107975,5491,2025-11-10,2025-11-18,315.6,Kept
4734,107992,5492,2024-12-05,2024-12-23,2896.82,Broken
4735,108041,5494,2025-03-17,2025-04-04,164.6,Broken
4736,108066,5495,2026-01-14,2026-01-21,8355.09,Kept
4737,108091,5496,2025-01-10,2025-01-11,702.96,Broken
4738,108130,5498,2026-01-03,2026-01-24,16342.54,Kept
4739,108137,5499,2025-08-12,2025-08-19,7319.91,Broken
4740,108152,5500,2025-08-08,2025-08-28,268.97,Broken
4741,108167,5501,2025-11-19,2025-12-15,8066.54,Broken
4742,108185,5502,2026-01-24,2026-02-01,5841.79,Active
4743,108199,5503,2024-09-27,2024-10-20,380.49,Broken
4744,108225,5504,2025-09-19,2025-10-13,188.47,Broken
4745,108238,5505,2025-07-12,2025-08-08,2343.38,Broken
4746,108256,5506,2026-01-14,2026-01-18,4192.25,Kept
4747,108262,5507,2025-01-27,2025-02-26,60.16,Broken
4748,108303,5508,2025-06-28,2025-07-28,41.56,Broken
4749,108312,5509,2024-12-19,2024-12-20,288.36,Broken
4750,108350,5510,2025-11-11,2025-12-03,101.05,Kept
4751,108358,5511,2026-02-03,2026-02-09,4247.81,Active
4752,108375,5512,2025-01-07,2025-01-09,64.77,Kept
4753,108406,5513,2025-12-20,2025-12-25,781.63,Kept
4754,108416,5514,2026-01-22,2026-02-06,1524.31,Active
4755,108422,5515,2026-01-14,2026-01-19,17838.66,Kept
4756,108435,5516,2025-10-27,2025-11-20,3007.61,Broken
4757,108445,5517,2025-11-18,2025-12-17,746.84,Kept
4758,108481,5518,2025-03-03,2025-03-26,248.03,Broken
4759,108527,5520,2026-01-22,2026-01-23,5647.08,Kept
4760,108535,5521,2025-03-04,2025-03-10,1251.76,Kept
4761,108566,5522,2025-03-04,2025-03-29,85.21,Kept
4762,108583,5523,2025-09-02,2025-09-16,1411.28,Broken
4763,108614,5525,2026-01-17,2026-01-26,14977.66,Kept
4764,108648,5526,2024-12-02,2024-12-31,1798.69,Broken
4765,108672,5527,2025-06-16,2025-07-15,393.79,Kept
4766,108691,5528,2025-02-15,2025-03-02,2401.53,Broken
4767,108715,5529,2024-08-15,2024-09-03,2447.46,Kept
4768,108737,5530,2025-05-13,2025-06-09,154.85,Kept
4769,108761,5531,2026-01-09,2026-01-16,3727.52,Kept
4770,108771,5532,2025-07-24,2025-07-31,1756.64,Kept
4771,108785,5533,2026-01-10,2026-02-09,630.18,Active
4772,108793,5534,2025-11-21,2025-12-10,721.07,Broken
4773,108810,5535,2025-11-10,2025-12-09,6391.33,Broken
4774,108823,5536,2025-12-23,2026-01-10,435.27,Kept
4775,108846,5537,2025-04-23,2025-05-23,53.21,Broken
4776,108862,5538,2025-05-11,2025-05-13,401.1,Kept
4777,108907,5539,2025-08-02,2025-08-07,106.9,Broken
4778,108918,5540,2025-12-10,2025-12-28,68.67,Kept
4779,108923,5542,2026-01-09,2026-01-20,7615.14,Kept
4780,108933,5543,2025-11-06,2025-11-15,10357.15,Kept
4781,108948,5544,2026-02-09,2026-02-15,7237.09,Active
4782,108954,5545,2026-01-19,2026-02-04,144.11,Active
4783,108963,5546,2025-10-14,2025-11-09,2227.68,Kept
4784,108980,5548,2025-10-28,2025-11-02,1283.5,Broken
4785,108999,5549,2026-01-28,2026-02-15,14882.09,Active
4786,109054,5551,2024-11-28,2024-12-23,242.02,Kept
4787,109072,5552,2025-06-24,2025-07-22,114.97,Kept
4788,109096,5553,2025-05-03,2025-05-04,4396.86,Broken
4789,109124,5554,2025-02-27,2025-03-23,271.87,Broken
4790,109145,5555,2025-04-29,2025-05-25,60.69,Broken
4791,109165,5556,2025-07-15,2025-07-31,1939.12,Broken
4792,109181,5557,2025-12-28,2026-01-15,1214.02,Kept
4793,109190,5558,2026-02-06,2026-02-27,185.92,Active
4794,109197,5559,2026-01-09,2026-01-29,4132.82,Kept
4795,109215,5560,2024-12-02,2024-12-14,346.21,Broken
4796,109253,5561,2025-01-20,2025-02-06,625.89,Kept
4797,109306,5563,2024-10-04,2024-10-07,560.43,Broken
4798,109320,5564,2025-07-27,2025-08-14,166.66,Broken
4799,109340,5565,2026-02-06,2026-02-09,2037.74,Active
4800,109344,5566,2025-08-26,2025-09-22,1404.03,Broken
4801,109360,5567,2024-08-19,2024-08-30,564.21,Broken
4802,109395,5568,2025-11-13,2025-11-14,1044.0,Kept
4803,109413,5569,2025-11-06,2025-11-28,1452.65,Kept
4804,109424,5570,2024-11-23,2024-12-05,215.0,Broken
4805,109468,5571,2025-03-03,2025-03-12,94.31,Broken
4806,109478,5572,2025-03-16,2025-03-24,258.34,Kept
4807,109513,5573,2025-04-13,2025-04-24,98.26,Kept
4808,109541,5574,2025-02-14,2025-02-20,495.44,Kept
4809,109567,5575,2025-04-30,2025-05-23,750.01,Kept
4810,109586,5576,2026-02-11,2026-02-19,15446.13,Active
4811,109640,5578,2024-11-14,2024-12-12,2105.94,Broken
4812,109659,5579,2026-01-31,2026-02-01,12801.42,Active
4813,109672,5580,2025-05-13,2025-06-07,590.34,Broken
4814,109694,5581,2025-10-19,2025-10-25,1983.23,Kept
4815,109712,5582,2024-08-12,2024-09-07,422.04,Kept
4816,109775,5584,2025-02-20,2025-03-19,682.79,Broken
4817,109804,5585,2025-07-01,2025-07-25,499.79,Kept
4818,109824,5586,2026-02-03,2026-03-03,263.03,Active
4819,109829,5587,2025-07-25,2025-08-12,2183.78,Broken
4820,109844,5588,2026-01-29,2026-02-15,9216.71,Active
4821,109877,5589,2024-10-05,2024-10-28,355.41,Kept
4822,109922,5591,2025-04-12,2025-04-21,2198.32,Kept
4823,109947,5592,2026-02-10,2026-02-23,9572.91,Active
4824,109953,5593,2026-01-15,2026-01-25,14072.44,Kept
4825,109961,5594,2025-09-16,2025-10-07,5662.52,Kept
4826,109975,5595,2026-01-25,2026-01-31,1038.24,Broken
4827,109982,5596,2026-01-18,2026-02-12,834.21,Active
4828,109990,5597,2026-01-15,2026-01-27,5784.85,Broken
4829,110005,5598,2024-09-01,2024-09-15,1076.89,Broken
4830,110039,5599,2025-07-18,2025-07-21,1983.46,Kept
4831,110056,5600,2025-09-08,2025-09-29,845.33,Kept
4832,110072,5601,2025-12-29,2026-01-23,698.61,Kept
4833,110082,5602,2025-12-08,2026-01-05,2557.44,Kept
4834,110095,5603,2025-11-25,2025-12-03,6265.81,Kept
4835,110110,5604,2025-02-10,2025-02-16,1422.46,Broken
4836,110133,5605,2025-07-27,2025-07-28,620.51,Kept
4837,110154,5606,2025-08-23,2025-09-18,1406.87,Kept
4838,110164,5607,2024-12-06,2024-12-25,55.01,Broken
4839,110224,5609,2024-10-29,2024-10-30,657.09,Broken
4840,110233,5610,2026-02-13,2026-03-03,336.59,Active
4841,110257,5611,2024-11-06,2024-11-23,481.45,Kept
4842,110284,5612,2025-03-21,2025-03-26,564.81,Kept
4843,110301,5613,2026-02-06,2026-03-01,10042.26,Active
4844,110304,5614,2025-10-09,2025-10-19,534.05,Broken
4845,110319,5615,2025-10-12,2025-10-20,3476.43,Kept
4846,110343,5616,2025-09-12,2025-10-07,109.23,Kept
4847,110352,5618,2026-01-16,2026-02-04,11728.86,Active
4848,110374,5619,2024-10-18,2024-11-10,691.08,Broken
4849,110397,5620,2025-08-09,2025-09-04,2172.0,Kept
4850,110440,5622,2025-09-04,2025-09-24,216.32,Broken
4851,110465,5623,2025-06-26,2025-06-30,233.6,Kept
4852,110514,5625,2025-11-02,2025-11-21,1026.0,Broken
4853,110572,5627,2025-02-11,2025-02-27,1704.23,Kept
4854,110596,5628,2024-08-26,2024-09-03,626.95,Kept
4855,110620,5629,2025-09-19,2025-09-22,486.51,Kept
4856,110640,5630,2025-10-11,2025-10-28,836.85,Broken
4857,110659,5631,2025-10-30,2025-11-03,1568.67,Kept
4858,110668,5632,2025-04-14,2025-05-02,3351.59,Kept
4859,110699,5633,2024-08-04,2024-09-03,263.91,Broken
4860,110723,5634,2026-01-12,2026-01-13,9317.27,Kept
4861,110735,5635,2025-10-01,2025-10-15,16635.57,Kept
4862,110781,5637,2026-01-10,2026-01-30,5049.97,Kept
4863,110790,5638,2025-03-24,2025-04-16,59.71,Broken
4864,110815,5640,2025-12-12,2025-12-21,350.64,Kept
4865,110829,5641,2024-12-16,2025-01-09,1393.88,Broken
4866,110873,5642,2025-02-08,2025-03-02,161.85,Broken
4867,110915,5643,2025-07-13,2025-07-18,1011.47,Broken
4868,110939,5644,2025-05-29,2025-06-24,945.92,Broken
4869,110946,5645,2025-03-27,2025-04-06,63.01,Kept
4870,110967,5646,2025-04-17,2025-05-04,1203.17,Broken
4871,110994,5647,2025-06-08,2025-07-03,1697.87,Broken
4872,111019,5648,2024-09-09,2024-09-15,1423.8,Broken
4873,111068,5649,2024-12-23,2024-12-26,224.46,Kept
4874,111089,5650,2024-12-23,2024-12-26,3298.68,Broken
4875,111118,5651,2025-07-27,2025-08-24,438.11,Kept
4876,111161,5653,2026-02-27,2026-03-23,2248.66,Active
4877,111167,5654,2024-08-10,2024-08-22,521.52,Kept
4878,111207,5655,2024-11-12,2024-11-28,331.97,Broken
4879,111272,5657,2025-08-19,2025-09-12,300.24,Broken
4880,111282,5658,2025-08-22,2025-08-26,2681.19,Broken
4881,111303,5659,2026-02-07,2026-02-09,9005.86,Active
4882,111311,5660,2025-06-30,2025-07-02,136.0,Kept
4883,111332,5661,2024-11-27,2024-12-26,215.74,Broken
4884,111368,5662,2025-07-10,2025-07-23,3693.11,Kept
4885,111377,5663,2024-11-05,2024-11-16,282.61,Broken
4886,111421,5664,2025-03-19,2025-04-13,4812.6,Kept
4887,111439,5665,2025-12-31,2026-01-27,815.56,Kept
4888,111453,5666,2024-08-30,2024-09-03,508.83,Broken
4889,111484,5667,2026-01-26,2026-02-13,18044.09,Active
4890,111494,5668,2025-07-25,2025-07-30,11890.7,Broken
4891,111516,5669,2025-02-15,2025-02-25,354.26,Kept
4892,111539,5670,2025-09-10,2025-10-09,591.87,Broken
4893,111554,5671,2024-10-30,2024-11-24,1130.61,Broken
4894,111584,5672,2025-05-08,2025-05-30,6632.44,Kept
4895,111646,5674,2025-04-27,2025-05-11,56.76,Kept
