Payment_ID,Account_ID,Promise_ID,Payment_Date,Payment_Amount,Payment_Method
7940,4412,3803.0,2026-01-06,771.22,Bank Transfer
7941,4413,3804.0,2025-07-31,397.19,Card
7942,4413,3804.0,2025-08-06,758.43,Bank Transfer
7943,4414,3805.0,2026-03-30,8083.21,Online Portal
7944,4415,3806.0,2025-04-12,233.06,Online Portal
7945,4416,3807.0,2026-01-02,969.14,Online Portal
7946,4416,3807.0,2026-01-08,1698.01,Card
7947,4417,3808.0,2025-03-25,2249.32,Bank Transfer
7948,4418,3809.0,2025-02-22,2279.68,Online Portal
7950,4419,,2025-03-12,76.22,Online Portal
7949,4419,3810.0,2025-04-06,236.24,ACH
7951,4420,3810.0,2025-04-29,334.67,Online Portal
7952,4420,,2026-02-20,178.79,Bank Transfer
7953,4421,3811.0,2024-10-05,574.13,ACH
7954,4422,3812.0,2025-01-04,1322.02,Card
7955,4422,3812.0,2025-01-16,1290.16,Bank Transfer
7956,4423,3813.0,2025-10-14,649.56,Online Portal
7958,4424,,2025-07-13,259.44,Bank Transfer
7957,4424,3814.0,2025-07-27,328.61,ACH
7959,4425,3815.0,2025-03-13,180.25,Online Portal
7960,4426,3816.0,2025-06-22,830.24,Online Portal
7961,4427,3817.0,2026-03-12,1575.35,Online Portal
7962,4428,3818.0,2024-11-28,1428.41,Online Portal
7963,4429,3819.0,2026-02-27,2194.15,Bank Transfer
7964,4429,3819.0,2026-03-08,740.67,Card
7965,4429,3819.0,2026-03-09,788.61,Online Portal
7966,4430,3820.0,2026-02-07,1586.51,Online Portal
7967,4431,3821.0,2025-07-29,882.12,Online Portal
7968,4431,3821.0,2025-08-12,1898.03,Card
7969,4432,3822.0,2025-10-29,352.6,Online Portal
7970,4432,3822.0,2025-10-31,363.52,ACH
7971,4432,3822.0,2025-11-02,459.28,Online Portal
7972,4433,3823.0,2025-05-21,1238.75,ACH
7973,4433,,2025-05-25,2498.69,Online Portal
7974,4434,3824.0,2025-08-14,60.3,Online Portal
7976,4434,,2025-08-20,162.93,ACH
7975,4434,3824.0,2025-08-25,70.96,Bank Transfer
7977,4435,3825.0,2025-06-11,555.55,Online Portal
7978,4435,3825.0,2025-06-25,789.4,Card
7979,4435,3825.0,2025-07-09,1700.57,ACH
7981,4436,,2026-02-01,501.92,Card
7980,4436,3826.0,2026-02-03,15333.69,Online Portal
7982,4437,3827.0,2025-03-06,865.05,Online Portal
7983,4438,3827.0,2025-03-12,1153.4,Card
7984,4439,3828.0,2025-01-17,926.42,Card
7985,4440,3828.0,2025-01-09,145.82,Card
7986,4440,3828.0,2025-01-12,68.86,Online Portal
7987,4440,3828.0,2025-01-23,87.07,Online Portal
7988,4441,3829.0,2026-03-06,47.22,Online Portal
7989,4441,3829.0,2026-03-14,113.44,Card
7990,4442,3830.0,2025-02-12,106.15,Card
7991,4442,,2025-03-16,29.58,Card
7993,4443,,2025-03-02,610.85,Card
7992,4443,3831.0,2025-03-04,2059.73,Card
7994,4444,3832.0,2026-01-18,2856.91,Online Portal
7995,4445,3832.0,2026-01-18,359.32,Online Portal
7997,4446,,2025-07-15,194.04,ACH
7998,4446,,2025-08-14,86.05,Card
7996,4446,3833.0,2025-09-15,4189.92,Bank Transfer
7999,4447,3833.0,2025-09-13,619.29,Online Portal
8000,4447,3833.0,2025-09-20,1309.84,Online Portal
8001,4448,3834.0,2026-03-17,470.07,Bank Transfer
8002,4449,3835.0,2026-02-24,1007.73,Online Portal
8003,4449,3835.0,2026-03-06,1961.6,Online Portal
8004,4450,3836.0,2025-11-26,651.65,Online Portal
8005,4450,3836.0,2025-11-27,533.59,Online Portal
8007,4451,,2024-10-31,523.25,ACH
8006,4451,3836.0,2025-12-06,592.62,Bank Transfer
8008,4452,3837.0,2026-02-03,7114.25,Card
8009,4452,,2026-02-22,282.97,Online Portal
8010,4453,3838.0,2026-02-03,15369.7,Card
8011,4454,3838.0,2026-01-31,771.39,ACH
8012,4455,3839.0,2024-08-08,156.31,Online Portal
8013,4455,3839.0,2024-08-19,496.21,Card
8014,4456,3840.0,2026-03-15,952.08,Online Portal
8015,4457,3841.0,2026-03-30,477.86,Bank Transfer
8016,4458,3842.0,2026-02-03,3562.86,Online Portal
8018,4459,,2025-06-24,1173.05,Card
8017,4459,3843.0,2025-07-06,4485.94,Online Portal
8019,4460,3844.0,2026-03-10,3422.73,Bank Transfer
8020,4461,3845.0,2026-03-29,1559.26,Online Portal
8021,4461,3845.0,2026-04-06,3137.36,Online Portal
8022,4462,3846.0,2026-03-12,5558.41,Online Portal
8023,4462,3846.0,2026-03-15,2436.99,ACH
8024,4462,3846.0,2026-03-17,1888.5,Bank Transfer
8025,4463,3847.0,2025-07-13,1598.1,ACH
8026,4464,3848.0,2024-09-30,1328.39,ACH
8029,4465,,2024-12-18,614.13,Online Portal
8027,4465,3849.0,2025-02-11,2516.71,Online Portal
8028,4465,3849.0,2025-02-15,3006.76,Online Portal
8030,4466,3850.0,2025-12-29,5837.99,Card
8031,4467,3851.0,2026-03-08,3278.32,Online Portal
8032,4467,3851.0,2026-03-23,2511.34,ACH
8033,4468,3852.0,2025-02-25,22.34,Card
8034,4468,3852.0,2025-02-26,40.01,Online Portal
8035,4469,3852.0,2025-03-03,44.45,Online Portal
8036,4470,3853.0,2025-03-26,122.34,ACH
8040,4471,,2026-02-09,18.91,Card
8037,4471,3854.0,2026-03-06,98.87,ACH
8038,4471,3854.0,2026-03-17,153.58,ACH
8039,4471,3854.0,2026-03-28,312.65,Online Portal
8041,4472,3855.0,2025-11-05,978.74,Online Portal
8042,4472,,2025-11-19,282.3,Online Portal
8043,4473,3856.0,2026-04-01,2761.56,Online Portal
8044,4474,3857.0,2025-02-17,314.45,ACH
8045,4474,,2025-03-05,523.4,Card
8046,4475,3858.0,2025-08-29,148.82,ACH
8047,4476,3859.0,2025-10-02,5626.53,Bank Transfer
8048,4477,3860.0,2024-11-14,98.3,ACH
8049,4477,3860.0,2024-11-19,169.33,Card
8050,4478,3861.0,2025-06-23,131.57,ACH
8051,4478,3861.0,2025-07-07,350.61,ACH
8052,4479,3862.0,2025-05-23,181.99,Online Portal
8053,4480,3863.0,2026-02-14,2814.57,Online Portal
8054,4480,,2026-02-26,132.33,ACH
8055,4481,3864.0,2026-02-17,257.35,ACH
8056,4482,3865.0,2025-10-15,609.56,Card
8057,4483,3866.0,2025-10-27,1713.24,Bank Transfer
8058,4484,3867.0,2025-10-06,255.42,Online Portal
8061,4485,,2025-09-21,116.15,Card
8059,4485,3868.0,2025-10-08,583.37,Bank Transfer
8060,4485,3868.0,2025-10-21,783.08,Online Portal
8064,4486,,2024-11-01,781.91,ACH
8065,4486,,2024-11-07,223.45,ACH
8062,4486,3869.0,2024-12-05,676.2,ACH
8063,4486,3869.0,2024-12-16,1075.89,Online Portal
8066,4487,3870.0,2025-07-25,9752.5,Card
8067,4488,3871.0,2025-04-10,1122.56,Card
8069,4489,,2026-01-19,2961.75,Online Portal
8070,4489,,2026-02-14,1084.95,Card
8068,4489,3872.0,2026-02-23,6090.95,ACH
8071,4490,3873.0,2025-08-19,26.93,ACH
8072,4490,,2025-08-26,63.74,ACH
8073,4491,3874.0,2026-04-20,2528.05,ACH
8074,4491,3874.0,2026-04-22,1529.47,Online Portal
8075,4491,3874.0,2026-04-30,3317.75,ACH
8076,4492,3875.0,2024-11-19,340.78,Online Portal
8077,4493,3876.0,2026-02-14,3060.38,Online Portal
8078,4493,,2026-02-17,62.43,ACH
8081,4494,,2024-12-01,520.98,Bank Transfer
8079,4494,3877.0,2025-01-09,172.23,ACH
8080,4494,3877.0,2025-01-12,278.03,ACH
8082,4495,3878.0,2025-12-31,6186.01,Online Portal
8083,4495,,2026-02-01,1055.38,Bank Transfer
8085,4496,,2026-01-21,224.47,Card
8086,4496,,2026-02-26,305.05,ACH
8084,4496,3879.0,2026-03-04,5931.33,Online Portal
8088,4497,,2026-01-27,11.94,Online Portal
8087,4497,3880.0,2026-03-18,659.38,Online Portal
8089,4498,3881.0,2024-12-28,413.26,ACH
8090,4499,3882.0,2024-09-18,843.49,ACH
8091,4500,3882.0,2024-09-13,371.83,ACH
8092,4501,3883.0,2026-01-22,938.56,Online Portal
8093,4502,3884.0,2025-09-11,1011.69,Card
8095,4503,,2026-01-11,80.3,ACH
8094,4503,3885.0,2026-02-03,595.31,Card
8097,4504,,2025-08-10,833.63,Bank Transfer
8096,4504,3886.0,2025-08-23,4470.76,Bank Transfer
8098,4504,,2025-09-04,318.47,Bank Transfer
8100,4505,,2025-10-06,49.68,Online Portal
8099,4505,3887.0,2025-11-25,536.6,Card
8101,4506,3888.0,2024-11-15,365.49,Online Portal
8102,4506,3888.0,2024-11-23,774.55,Bank Transfer
8103,4507,3888.0,2024-11-15,288.0,ACH
8104,4507,3888.0,2024-11-25,221.99,Online Portal
8106,4508,,2025-08-02,678.51,Online Portal
8105,4508,3889.0,2025-08-16,10373.49,Online Portal
8107,4508,,2025-09-10,340.22,ACH
8108,4509,3890.0,2025-08-29,413.95,ACH
8109,4509,3890.0,2025-09-04,279.74,Online Portal
8110,4510,3891.0,2025-11-15,3131.25,Online Portal
8111,4510,3891.0,2025-11-21,4112.84,Online Portal
8112,4511,3891.0,2025-11-16,782.18,Card
8113,4512,3892.0,2025-02-20,617.18,Bank Transfer
8114,4513,3893.0,2025-04-10,667.38,Online Portal
8115,4513,,2025-05-06,92.55,Online Portal
8116,4514,3894.0,2026-01-15,2839.29,ACH
8117,4514,3894.0,2026-01-19,6778.16,ACH
8118,4514,,2026-01-30,24.68,Online Portal
8119,4515,3895.0,2024-11-11,747.48,Online Portal
8120,4515,3895.0,2024-11-15,671.44,Card
8121,4515,3895.0,2024-11-16,462.99,ACH
8123,4516,,2026-02-07,9.92,ACH
8122,4516,3896.0,2026-03-26,581.57,Bank Transfer
8124,4517,3897.0,2025-02-05,805.77,ACH
8125,4517,3897.0,2025-02-11,1206.28,Card
8126,4518,3897.0,2025-01-24,678.74,Online Portal
8127,4519,3897.0,2025-01-29,804.18,ACH
8128,4520,3898.0,2025-12-04,1116.04,ACH
8129,4520,,2026-01-29,178.87,Card
8130,4521,3899.0,2025-10-28,3252.24,Card
8131,4521,3899.0,2025-11-09,3589.52,Card
8132,4521,3899.0,2025-11-21,3332.02,Online Portal
8133,4522,3899.0,2025-10-26,734.95,Online Portal
8134,4522,3899.0,2025-10-30,898.71,Online Portal
8135,4523,3900.0,2025-07-25,561.01,Online Portal
8136,4523,,2025-07-27,274.17,ACH
8137,4523,,2025-08-22,169.07,Online Portal
8138,4524,3900.0,2025-08-11,368.69,Online Portal
8139,4525,3901.0,2025-11-29,219.21,Online Portal
8140,4525,,2025-11-30,134.58,Online Portal
8141,4526,3902.0,2025-08-28,1561.57,Online Portal
8142,4526,3902.0,2025-09-02,3724.9,ACH
8144,4527,,2025-02-13,180.9,Card
8145,4527,,2025-02-27,124.48,Online Portal
8143,4527,3903.0,2025-04-11,69.26,Online Portal
8149,4528,,2024-09-09,292.22,Bank Transfer
8150,4528,,2024-09-14,147.79,Online Portal
8146,4528,3904.0,2024-12-09,358.37,Card
8147,4528,3904.0,2024-12-24,156.98,Online Portal
8148,4528,3904.0,2025-01-02,309.45,Online Portal
8151,4529,3905.0,2025-02-24,214.98,Online Portal
8153,4530,,2025-04-14,90.65,Card
8152,4530,3906.0,2025-05-20,292.81,Card
8154,4531,3906.0,2025-04-20,182.3,ACH
8155,4531,3906.0,2025-04-29,189.18,Online Portal
8156,4532,3907.0,2024-11-25,225.54,Card
8157,4533,3908.0,2025-04-08,16.09,Online Portal
8158,4534,3909.0,2025-04-03,46.82,Bank Transfer
8159,4535,3910.0,2025-06-25,841.99,Bank Transfer
8160,4536,3911.0,2026-02-27,3503.6,Online Portal
8161,4536,3911.0,2026-03-10,2653.77,Online Portal
8163,4537,,2025-12-22,2149.26,Online Portal
8162,4537,3912.0,2025-12-27,6533.54,Online Portal
8165,4538,,2026-01-15,19.04,Online Portal
8164,4538,3913.0,2026-03-21,1085.85,Online Portal
8167,4539,,2026-03-09,39.98,ACH
8166,4539,3914.0,2026-03-21,2303.58,Card
8168,4540,3915.0,2025-09-01,979.8,Online Portal
8169,4540,3915.0,2025-09-07,690.48,Online Portal
8170,4541,3916.0,2026-04-21,2448.65,Online Portal
8171,4541,3916.0,2026-04-28,7571.11,Online Portal
8173,4542,,2025-11-05,378.63,ACH
8172,4542,3917.0,2025-12-26,318.02,Online Portal
8174,4543,3918.0,2026-03-30,1710.6,Online Portal
8175,4544,3919.0,2026-04-07,1211.82,ACH
8176,4545,3919.0,2026-03-14,1425.67,ACH
8177,4546,3920.0,2026-03-26,242.8,ACH
8178,4546,3920.0,2026-03-26,535.08,Bank Transfer
8182,4547,,2024-10-04,3179.0,Online Portal
8179,4547,3920.0,2026-04-17,310.29,Card
8180,4547,3920.0,2026-04-29,233.46,Card
8181,4547,3920.0,2026-05-07,505.62,ACH
8184,4548,,2025-08-07,3556.15,Online Portal
8183,4548,3920.0,2026-04-14,661.2,ACH
8185,4549,3921.0,2025-10-03,378.51,ACH
8188,4550,,2025-07-16,175.68,ACH
8186,4550,3922.0,2025-07-28,90.2,Online Portal
8187,4550,3922.0,2025-07-28,112.24,ACH
8189,4551,3922.0,2025-07-19,93.53,Online Portal
8190,4552,3923.0,2025-01-29,55.7,Online Portal
8191,4553,3924.0,2025-11-27,38.4,ACH
8192,4554,3925.0,2025-09-30,1723.55,Online Portal
8193,4555,3926.0,2025-11-19,179.14,Bank Transfer
8195,4555,,2025-11-19,362.66,Online Portal
8194,4555,3926.0,2025-11-25,404.21,Bank Transfer
8198,4556,,2025-05-06,320.5,Online Portal
8196,4556,3927.0,2025-07-27,62.87,Online Portal
8197,4556,3927.0,2025-08-03,161.78,Card
8200,4557,,2026-02-01,132.38,Online Portal
8201,4557,,2026-02-17,101.9,ACH
8199,4557,3928.0,2026-03-23,2973.68,Bank Transfer
8202,4558,3929.0,2025-12-07,904.58,Online Portal
8203,4558,3929.0,2025-12-16,860.99,Card
8204,4558,3929.0,2025-12-31,1569.34,Card
8205,4559,3930.0,2026-03-15,4176.16,Bank Transfer
8206,4560,3931.0,2024-10-12,132.52,Card
8207,4560,3931.0,2024-10-23,141.36,Online Portal
8208,4561,3932.0,2025-07-16,4337.05,Online Portal
8209,4561,,2025-07-28,1490.32,ACH
8210,4562,3932.0,2025-07-14,278.14,Card
8211,4562,3932.0,2025-07-28,593.89,ACH
8212,4563,3933.0,2025-11-19,500.54,Online Portal
8213,4563,3933.0,2025-11-23,321.22,ACH
8214,4563,3933.0,2025-11-30,1149.89,Bank Transfer
8215,4564,3934.0,2025-08-22,327.92,Card
8216,4564,3934.0,2025-09-06,591.53,Card
8217,4565,3935.0,2025-06-24,1260.23,Card
8218,4565,3935.0,2025-07-01,2124.52,ACH
8219,4565,3935.0,2025-07-14,3278.68,Online Portal
8220,4566,3935.0,2025-06-29,310.05,Card
8221,4567,3936.0,2025-05-09,3634.37,ACH
8222,4568,3937.0,2026-03-12,652.16,Online Portal
8223,4569,3937.0,2026-03-28,97.88,ACH
8224,4569,3937.0,2026-03-30,74.24,ACH
8225,4569,3937.0,2026-03-31,133.95,Card
8227,4570,,2025-10-08,178.68,Card
8228,4570,,2025-10-24,187.05,Bank Transfer
8226,4570,3938.0,2025-11-18,4491.59,Online Portal
8231,4571,,2025-03-02,190.31,ACH
8229,4571,3939.0,2025-04-06,178.88,Online Portal
8230,4571,3939.0,2025-04-06,328.55,Online Portal
8232,4572,3940.0,2026-01-04,2610.4,ACH
8233,4572,,2026-01-12,113.42,Card
8234,4573,3941.0,2025-01-21,652.79,Online Portal
8235,4573,,2025-02-21,283.84,Bank Transfer
8236,4574,3942.0,2025-10-21,113.59,ACH
8237,4574,3942.0,2025-11-03,352.79,Card
8238,4575,3943.0,2026-02-09,425.95,ACH
8239,4575,3943.0,2026-02-22,308.95,Online Portal
8240,4575,3943.0,2026-02-26,722.34,ACH
8241,4576,3944.0,2024-10-22,447.92,ACH
8242,4577,3945.0,2026-03-22,1167.39,ACH
8243,4577,3945.0,2026-03-27,990.07,Card
8247,4578,,2024-10-07,104.7,Online Portal
8244,4578,3946.0,2024-12-15,142.44,Card
8245,4578,3946.0,2024-12-15,96.7,Online Portal
8246,4578,3946.0,2024-12-26,161.82,Card
8248,4578,,2025-01-26,80.45,Card
8249,4579,3947.0,2025-08-08,167.75,Card
8250,4579,3947.0,2025-08-11,134.26,Online Portal
8251,4579,3947.0,2025-08-25,224.54,ACH
8253,4580,,2024-10-22,156.27,Bank Transfer
8252,4580,3947.0,2025-08-05,187.12,ACH
8254,4581,3948.0,2025-03-14,419.99,Online Portal
8255,4581,,2025-03-16,256.66,Online Portal
8256,4581,,2025-03-28,182.5,Online Portal
8258,4582,,2024-07-22,1535.44,Online Portal
8257,4582,3949.0,2024-10-31,366.29,Online Portal
8259,4583,3949.0,2024-11-15,419.72,Online Portal
8260,4583,3949.0,2024-11-27,695.95,Online Portal
8261,4584,3950.0,2025-06-26,442.19,Bank Transfer
8263,4585,,2024-12-09,1963.99,ACH
8262,4585,3950.0,2025-06-26,393.06,Online Portal
8264,4586,3951.0,2025-06-29,447.08,Card
8265,4587,3951.0,2025-06-25,243.92,Online Portal
8266,4587,3951.0,2025-06-27,322.89,Online Portal
8268,4588,,2025-11-26,1032.95,Bank Transfer
8267,4588,3952.0,2025-12-01,1466.64,Online Portal
8269,4589,3952.0,2025-12-07,155.3,ACH
8270,4590,3953.0,2025-10-20,16375.74,Card
8271,4591,3954.0,2024-12-19,97.4,Card
8272,4591,3954.0,2024-12-27,116.23,ACH
8273,4592,3954.0,2024-11-20,90.29,Online Portal
8274,4592,3954.0,2024-11-27,107.29,ACH
8275,4593,3954.0,2024-12-23,116.23,Card
8277,4594,,2026-01-29,55.01,Online Portal
8278,4594,,2026-02-28,46.85,Online Portal
8276,4594,3955.0,2026-03-20,5460.25,Card
8279,4595,3956.0,2025-08-25,1669.0,ACH
8280,4595,,2025-09-18,119.55,Card
8281,4596,3957.0,2024-10-28,94.74,ACH
8284,4597,,2024-10-06,538.5,Card
8282,4597,3958.0,2024-11-12,259.11,ACH
8283,4597,3958.0,2024-11-12,267.29,Card
8285,4598,3959.0,2025-05-13,596.62,Online Portal
8286,4599,3960.0,2025-02-11,219.14,Online Portal
8287,4599,,2025-03-15,62.79,Online Portal
8288,4600,3961.0,2025-08-18,1874.5,ACH
8289,4601,3962.0,2026-04-11,829.15,Online Portal
8290,4602,3963.0,2025-08-12,2020.59,Bank Transfer
8291,4602,,2025-08-21,468.6,ACH
8293,4603,,2026-02-17,113.77,ACH
8292,4603,3964.0,2026-02-23,5491.68,Online Portal
8294,4604,3965.0,2024-12-16,238.12,ACH
8295,4605,3965.0,2024-11-11,380.98,ACH
8297,4606,,2025-06-11,244.53,ACH
8296,4606,3966.0,2025-07-01,102.51,Online Portal
8298,4607,3967.0,2026-04-13,1653.74,Card
8299,4608,3968.0,2025-05-21,108.07,Card
8300,4609,3969.0,2025-10-19,798.42,Bank Transfer
8301,4609,3969.0,2025-10-26,601.1,Online Portal
8302,4610,3970.0,2025-09-16,176.76,Online Portal
8303,4610,3970.0,2025-09-23,97.85,ACH
8304,4610,3970.0,2025-09-26,311.44,Online Portal
8307,4611,,2026-01-14,664.84,Card
8305,4611,3971.0,2026-04-09,447.55,ACH
8306,4611,3971.0,2026-04-17,1151.05,Card
8309,4612,,2025-12-25,69.46,Online Portal
8308,4612,3972.0,2026-01-13,1960.35,Card
8310,4613,3972.0,2026-01-20,261.55,Online Portal
8312,4614,,2025-05-09,182.07,Card
8311,4614,3973.0,2025-06-07,355.62,Online Portal
8313,4614,,2025-07-20,63.18,Online Portal
8315,4615,,2025-12-03,32.94,ACH
8314,4615,3974.0,2026-01-15,49.03,ACH
8319,4616,,2025-11-02,299.02,Online Portal
8320,4616,,2025-12-11,191.37,ACH
8316,4616,3975.0,2026-01-07,187.15,Bank Transfer
8317,4616,3975.0,2026-01-08,175.78,Bank Transfer
8318,4616,3975.0,2026-01-19,384.28,Card
8321,4617,3976.0,2024-11-04,121.25,Online Portal
8322,4618,3977.0,2025-03-27,3218.37,ACH
8323,4619,3978.0,2025-01-11,192.49,Online Portal
8324,4619,3978.0,2025-01-22,348.75,ACH
8325,4620,3979.0,2025-02-25,167.24,Card
8327,4621,,2024-11-21,239.83,Online Portal
8326,4621,3979.0,2025-02-19,148.66,Online Portal
8328,4622,3979.0,2025-02-15,157.95,Online Portal
8329,4623,3980.0,2025-11-18,5611.42,ACH
8330,4623,,2025-12-02,442.54,Online Portal
8331,4623,,2025-12-24,537.22,ACH
8332,4624,3981.0,2025-03-22,242.42,ACH
8333,4625,3982.0,2025-04-10,723.01,ACH
8334,4626,3983.0,2026-03-17,1800.27,Online Portal
8335,4627,3984.0,2024-11-19,354.64,Online Portal
8336,4628,3985.0,2025-12-30,633.26,ACH
8337,4628,3985.0,2026-01-07,1574.66,ACH
8341,4629,,2025-08-14,53.07,Online Portal
8338,4629,3986.0,2025-08-25,34.52,Bank Transfer
8339,4629,3986.0,2025-08-26,27.89,Online Portal
8340,4629,3986.0,2025-09-05,68.32,Bank Transfer
8343,4630,,2024-11-04,282.65,Online Portal
8344,4630,,2024-11-28,370.67,Online Portal
8342,4630,3987.0,2025-02-25,705.22,ACH
8345,4631,3988.0,2025-02-07,755.05,Bank Transfer
8346,4632,3989.0,2024-10-09,89.32,Card
8347,4632,3989.0,2024-10-19,156.95,Online Portal
8348,4632,3989.0,2024-10-29,155.36,Card
8350,4633,,2026-01-23,39.75,ACH
8351,4633,,2026-02-17,30.73,Online Portal
8349,4633,3990.0,2026-03-21,3388.32,Online Portal
8352,4634,3991.0,2024-08-19,15.72,Online Portal
8353,4635,3992.0,2026-03-31,8062.7,ACH
8354,4636,3992.0,2026-04-01,3653.92,ACH
8355,4637,3992.0,2026-03-22,1900.46,Bank Transfer
8357,4638,,2026-02-08,28.61,Card
8356,4638,3993.0,2026-03-24,2361.64,ACH
8358,4639,3994.0,2025-02-15,519.58,Card
8359,4640,3994.0,2025-02-18,759.39,Card
8360,4641,3995.0,2024-08-27,100.33,ACH
8361,4642,3996.0,2025-09-14,619.69,Online Portal
8362,4642,,2025-10-28,33.54,Bank Transfer
8363,4643,3997.0,2025-11-15,171.29,Online Portal
8364,4644,3998.0,2025-07-25,297.21,Bank Transfer
8365,4644,,2025-09-06,66.66,Bank Transfer
8366,4645,3999.0,2025-09-01,2576.35,ACH
8367,4646,4000.0,2026-04-17,5264.3,Card
8368,4646,4000.0,2026-04-29,6167.71,Card
8369,4647,4000.0,2026-04-20,2764.58,ACH
8370,4647,4000.0,2026-05-03,2077.36,Card
8371,4648,4001.0,2026-03-16,3165.31,Bank Transfer
8372,4649,4002.0,2026-03-04,585.83,ACH
8374,4650,,2026-01-17,181.42,Bank Transfer
8373,4650,4003.0,2026-02-22,888.28,Online Portal
8376,4651,,2026-02-24,167.77,ACH
8375,4651,4004.0,2026-03-27,13178.2,Card
8377,4652,4005.0,2026-03-12,6986.5,ACH
8378,4652,4005.0,2026-03-13,9170.18,Card
8379,4653,4006.0,2025-06-25,543.59,Online Portal
8380,4654,4007.0,2025-06-20,384.93,Online Portal
8381,4655,4008.0,2025-01-13,124.17,Online Portal
8382,4655,4008.0,2025-01-26,104.32,Online Portal
8383,4655,4008.0,2025-01-26,279.58,ACH
8384,4656,4009.0,2025-04-28,2886.14,ACH
8386,4657,,2025-07-22,62.54,ACH
8387,4657,,2025-08-09,57.55,ACH
8385,4657,4010.0,2025-08-18,1302.41,Online Portal
8388,4658,4011.0,2025-11-04,301.11,ACH
8389,4658,,2025-12-04,35.02,Card
8390,4659,4012.0,2025-03-19,191.81,Card
8391,4660,4012.0,2025-04-09,306.89,ACH
8392,4661,4013.0,2025-03-09,267.23,Online Portal
8393,4662,4014.0,2025-04-21,3252.23,Online Portal
8394,4663,4015.0,2024-09-08,34.93,Card
8395,4664,4016.0,2026-01-14,3531.97,Online Portal
8396,4664,,2026-02-14,1740.43,ACH
8397,4665,4017.0,2025-03-05,110.42,ACH
8398,4666,4018.0,2025-02-17,5836.86,Card
8399,4667,4019.0,2026-03-26,4958.34,ACH
8400,4667,4019.0,2026-04-06,3409.7,Online Portal
8401,4668,4019.0,2026-04-12,424.97,Online Portal
8403,4669,,2026-02-03,338.55,ACH
8402,4669,4020.0,2026-02-05,1727.68,Online Portal
8404,4670,4020.0,2026-02-08,1036.61,ACH
8406,4671,,2026-02-26,235.69,Card
8405,4671,4021.0,2026-03-31,777.37,Online Portal
8407,4672,4022.0,2025-01-12,276.1,Online Portal
8408,4673,4023.0,2025-07-18,44.71,Online Portal
8409,4673,4023.0,2025-07-26,65.09,ACH
8410,4674,4024.0,2024-10-30,105.91,Card
8411,4675,4025.0,2026-04-15,5241.33,Bank Transfer
8412,4675,4025.0,2026-04-20,3820.38,Card
8413,4676,4025.0,2026-04-12,320.53,Online Portal
8414,4677,4026.0,2026-01-14,1258.74,Card
8415,4677,4026.0,2026-01-14,3273.26,ACH
8416,4677,,2026-01-14,1429.29,Card
8417,4678,4027.0,2025-03-23,72.31,Card
8418,4679,4028.0,2025-01-01,159.46,Online Portal
8420,4680,,2025-07-16,16.58,Online Portal
8419,4680,4029.0,2025-07-25,366.4,ACH
8421,4680,,2025-09-21,17.67,Online Portal
8422,4681,4030.0,2025-08-04,1775.53,Online Portal
8423,4682,4031.0,2025-04-22,548.99,ACH
8424,4682,4031.0,2025-04-30,765.1,Online Portal
8425,4682,4031.0,2025-05-12,1287.11,ACH
8426,4683,4032.0,2025-09-08,1238.32,Online Portal
8427,4683,4032.0,2025-09-20,1175.86,ACH
8428,4683,4032.0,2025-10-01,1679.02,ACH
8429,4683,,2025-10-30,55.99,ACH
8430,4684,4033.0,2025-09-26,196.16,Card
8431,4685,4034.0,2024-10-18,15.57,Bank Transfer
8434,4686,,2025-08-30,20.11,Online Portal
8432,4686,4035.0,2025-09-01,133.63,ACH
8433,4686,4035.0,2025-09-12,416.21,Card
8435,4687,4036.0,2025-08-08,700.31,Online Portal
8436,4688,4037.0,2025-05-26,230.8,Card
